39007-5522-8764,38
174-3320-4837,60
23068-701-7260,97
1237-3608-3786,94
14745-16838-701,15
15703-174-25179,4
174-3246-6067,14
703-7474-9837,14
112-19318-6939,10
174-22773-3561,48
103-293-3549,57
20485-28745-34241,25
174-19262-27399,21
13878-28664-3549,23
10265-174-549,44
1237-9270-9687,6
27066-637-638,10
174-3257-36184,1
29314-5617-8938,10
12883-5377-702,9
3549-558-7296,24
19151-2818-5713,3
15933-16272-3303,10
13184-25462-286,7
20485-21332-31512,1
174-20179-3561,6
10480-2901-4323,5
13127-174-3246,9
174-2828-3549,1
174-7911-852,2
174-3561-7018,2
174-19024-3549,1
16631-34-3932,2
10935-22070-3356,11
174-36561-812,5
34539-39674-6908,6
15685-2819-29208,1
1299-16265-16281,5
16345-2854-8342,1
16265-174-19151,3
15435-174-19151,3
2516-42-4589,3
174-5413-6774,1
23798-2514-2516,5
13237-174-8642,2
22281-2828-701,1
1290-21099-6461,1
1290-4589-4637,1
1136-174-3491,1
174-2497-6395,1
11038-2044-701,4
12429-1299-8190,1
21156-2588-28843,1
109-1239-4637,122
10933-209-26109,16
15290-6461-715,9
15395-15570-702,7
2497-33-3557,84
2116-3257-3561,3
13101-174-39681,33
16931-209-6197,63
17429-23841-9800,46
2914-7540-9918,79
174-32832-4565,46
13646-174-2116,28
174-29056-8928,57
42-6453-6461,86
11608-2516-42,58
174-26163-6079,20
13789-40177-701,31
174-19152-577,93
174-6327-852,46
174-3320-3561,78
1257-2874-9120,1
15557-174-25286,3
1257-2874-6785,1
4637-7532-7533,5
174-2828-30302,6
1784-2516-8001,12
174-21385-3291,17
12543-20485-25490,3
174-3561-6983,34
16097-174-25074,4
18534-24077-701,13
19094-22841-6522,19
16150-1653-2603,22
14551-27796-701,29
14220-22561-23126,27
12306-174-3320,30
23780-2516-2519,7
12112-1239-17195,46
12759-13237-25462,6
1257-174-34165,27
31145-3255-6849,2
31386-3352-5400,3
1299-20804-6695,1
174-8210-8342,11
174-6830-8210,7
21219-3255-8788,2
174-3491-9680,3
1257-174-3246,6
174-2828-4637,1
12956-174-2516,1
15169-174-2497,1
25405-2878-8342,4
20312-23007-8048,5
4628-701-7543,2
24204-4761-9785,2
6648-9425-9927,3
3320-4589-553,1
174-25462-6327,2
13105-2854-3267,5
21321-3356-8838,1
27455-6467-701,2
19029-6624-701,2
16285-30855-8342,1
23763-7474-9328,1
174-6402-6539,1
1136-286-3303,1
21396-2818-6461,1
1273-15717-6900,1
286-3491-9211,1
2818-6453-8401,1
2818-6461-8210,1
174-6395-6453,1
12956-2818-3491,1
13237-286-8939,1
1313-2914-3549,3
10910-22771-701,119
24806-25095-3257,6
25119-3254-6849,16
2544-3356-3401,121
17232-4195-701,1
13237-2486-4589,5
25119-3255-6849,22
11039-174-6079,58
11853-19462-701,102
15290-174-286,54
12874-2129-702,57
174-286-7473,57
174-31241-8928,77
174-24785-3320,35
209-30087-6197,70
1913-27065-400,99
13237-15388-174,9
12956-174-20940,47
17697-18134-2516,22
174-6805-8437,2
24-293-5511,6
32835-3900-4323,5
1299-21270-28968,47
25282-31117-3255,27
11164-19029-42,25
174-8001-9191,49
1239-26554-7949,2
16345-6800-8342,13
174-19262-26445,18
174-21385-8196,5
18112-24213-4761,11
174-4589-5400,2
2047-4230-701,2
1140-286-28747,1
1659-18047-18185,5
174-30727-8210,5
174-3786-701,2
174-3257-3786,3
174-2548-3549,1
17054-701-8138,2
4808-4837-9802,1
3316-5568-8631,4
12365-28910-4134,2
17826-38613-4434,7
703-9457-9943,4
1299-174-8975,1
29444-3344-9153,2
174-2856-5089,1
11250-2828-701,1
1257-286-9119,1
15270-22957-701,1
12188-701-8001,1
174-31216-5588,1
2611-3356-5511,1
4589-559-8235,1
286-3257-3491,1
2818-3257-7911,1
13037-174-3491,1
174-3602-6453,1
3303-4589-559,2
14297-14745-701,5
174-2647-6762,4
1784-3491-3638,6
10912-20385-701,99
1103-174-20507,79
703-7474-9553,68
174-19024-22666,44
15083-174-31800,43
12169-209-2140,112
10391-14709-21599,23
174-20804-5400,82
2497-4713-9617,5
174-30493-7132,21
2486-3303-6453,11
174-3320-8437,6
21667-32743-701,22
428-4628-7473,8
11537-3549-57,25
137-174-3303,47
1299-13302-30943,22
16150-2119-8210,27
18052-4761-701,28
15444-174-6805,18
20850-31447-6807,11
174-3257-34860,2
12429-174-3257,3
15833-35585-5617,11
22351-701-9329,2
4637-9826-9925,4
106-6395-701,4
27064-638-721,13
3238-3292-3549,1
15570-25218-702,3
10561-174-6079,2
174-3561-7132,14
16732-26623-7049,6
13237-174-3291,6
15169-174-8210,7
15541-8246-8323,2
174-4436-4725,3
1653-3238-8984,2
174-3356-3549,2
286-5583-8210,1
11172-6495-8151,6
21974-22626-36607,11
2854-30974-8342,3
174-35107-8928,12
2634-3356-7029,1
3602-36030-577,1
2854-39519-8744,4
15967-8246-8323,2
20485-2854-31499,3
13037-174-25462,1
2828-36661-701,1
2878-3217-8342,1
13790-2828-701,1
2924-3561-6347,1
12956-286-3491,1
286-3257-6735,1
286-6461-6939,1
25560-286-6461,1
2874-3292-5511,1
12480-13237-286,1
23814-2500-7660,1
12989-174-23148,1
15290-271-577,10
1273-12956-3561,1
3340-5400-5588,3
1221-4739-703,9
17639-18194-4775,17
10910-5049-701,118
1273-12897-3303,2
174-812-852,109
13237-2857-8928,30
1237-3786-9775,16
10066-3786-9457,63
1239-19019-8119,86
13768-174-21570,87
29212-39801-786,66
1290-174-3561,73
174-3320-8404,20
3303-42-5413,96
28809-3216-34052,33
6-701-702,34
13030-174-9044,7
20764-21414-6863,1
11841-29761-701,26
16168-174-4589,27
11647-12021-174,33
18757-19024-701,46
16810-18971-701,34
10201-17426-4755,62
11486-701-7045,41
12779-174-8220,28
13213-174-8001,33
137-3356-3549,51
20485-41441-5573,23
3324-6453-8928,31
13053-42600-6849,22
174-3561-4943,39
174-29288-8928,25
1736-2381-4323,17
17964-4812-9394,7
174-39469-8001,10
13237-174-2603,2
12741-15833-34169,3
19384-23352-701,2
2497-2915-4694,8
42-6461-7091,1
3216-39406-8732,13
2486-6453-6461,4
10912-11914-701,3
13030-174-3491,3
13768-174-3491,3
101-6360-7575,2
1257-174-577,4
174-2828-3303,1
174-3549-5511,2
174-5650-6539,1
29838-3257-32903,1
174-19445-8220,3
1299-24919-25408,10
12379-13237-24905,13
38296-3836-9835,6
2118-31444-3277,16
12741-30923-6778,4
29477-5547-8342,7
20485-2854-5563,5
2857-6939-8928,1
174-25462-6830,1
12552-174-5400,6
5486-5585-8867,2
35422-6854-8342,4
16034-286-9009,1
1290-3246-6939,1
1290-3303-3491,1
11608-1784-7911,1
13237-286-9143,1
25560-286-3491,1
13237-2611-3491,1
2818-3303-7911,1
2818-4589-6939,1
15858-35002-6746,1
28813-35549-5391,1
12547-286-8437,9
1273-12897-12956,1
15703-286-6320,12
174-31983-852,99
3303-42-9009,6
10466-174-34,114
293-3257-42,110
11342-174-812,51
293-3303-42,58
3257-42-6762,95
13789-19479-701,106
174-29415-3213,7
103-293-6395,81
11475-6402-701,65
23806-2497-7670,44
12956-174-3246,8
21099-3344-6939,24
271-36000-6327,34
174-27229-27589,55
20562-286-8918,28
42-6539-7132,35
14551-27716-701,31
42-6762-7132,35
12301-23154-701,15
13237-2119-3549,15
209-2828-32974,5
2914-30344-32868,30
1273-293-42,2
31267-5617-8938,3
3300-6810-8551,4
16476-3585-7018,7
174-3561-6453,7
11608-1784-3303,5
209-22992-4565,3
174-3491-6140,2
174-3491-8966,6
16095-174-3246,1
13237-1902-3257,2
3216-702-9198,5
15500-2854-8342,3
1982-6539-6939,1
1299-553-680,3
22822-27435-701,5
3213-33970-35591,2
1273-15933-286,2
16818-174-3561,2
10223-23669-2764,2
174-20149-6128,2
12956-2818-6453,2
13237-25074-8648,1
25062-6830-702,1
13301-174-5588,1
20784-3352-5400,1
12956-286-4637,1
1784-7911-8001,1
286-3491-8437,1
19169-27814-6140,2
13184-174-8342,1
25405-25462-8580,1
1221-2764-7496,1
1239-25950-6347,1
1126-1299-6939,1
1126-35176-6939,1
109-1239-3356,24
13237-1784-2914,15
12715-29680-3257,2
10913-26134-701,122
10954-4230-8167,4
1299-137-20965,121
2497-7679-9614,116
19262-19677-6995,49
11404-1982-6539,56
174-25826-26230,98
174-22773-30282,49
14729-14742-17113,62
174-3320-6774,79
174-3213-6770,58
13237-42-6939,97
174-5511-8404,15
13237-174-286,16
13046-25045-5391,11
1257-25196-2874,2
12455-22351-9129,8
286-5400-6730,12
1902-3257-3292,14
12989-13301-174,3
1257-174-852,32
174-6805-8001,50
2683-3343-5568,5
174-3213-3741,29
30722-3257-3313,17
4635-703-9513,11
1273-19151-42,1
18534-32642-701,6
22594-2698-6122,17
174-21892-4513,14
18199-9303-9901,5
12070-174-2828,12
14275-17306-7018,1
12390-12513-3303,1
19244-26610-6429,4
174-21936-8001,5
15395-6320-702,1
174-3320-6453,10
174-5583-8210,5
20485-41592-8382,2
15266-174-3491,6
26794-32719-7018,3
174-20676-30742,14
174-25863-3561,1
19029-1982-6939,1
174-2686-5588,3
1784-2516-4780,2
13184-174-25462,1
174-25137-8220,3
11600-209-6461,1
1299-174-24587,1
1267-21333-29598,1
16034-16150-174,2
174-4788-7473,3
11247-2828-701,1
19535-2828-701,1
1290-15412-3246,1
1257-286-8237,2
1290-12956-4589,1
12731-286-4589,1
2611-3257-3356,1
10026-18302-9701,1
3608-3786-9316,10
1299-15772-6849,14
13030-286-8437,3
1239-13363-2379,111
17557-17787-7590,111
2711-3549-7018,66
1239-15065-3931,105
2116-3257-8434,3
125-6395-701,91
13791-20183-701,120
174-3213-35751,13
4274-7470-7693,45
17895-4759-9497,77
131-2152-4323,94
271-6327-6539,96
35019-35313-6453,84
1221-23769-7474,18
174-286-8918,16
12182-32988-701,4
25095-3330-8928,8
1201-40151-40220,45
13228-16112-6703,41
174-21213-40982,12
174-19806-7473,53
174-3292-34848,38
10490-3512-3591,1
12399-174-5713,28
174-4355-5588,10
11608-3699-4513,14
10026-1221-17647,12
12772-20485-8345,7
5585-8551-9116,7
13237-174-8469,2
209-35990-6536,2
3754-6395-91,8
16034-25462-286,2
174-22822-8210,3
1136-174-5089,2
174-286-28747,9
10026-4663-9318,6
1257-16195-174,7
376-577-852,2
174-19548-3356,1
174-19817-3356,1
174-4780-6539,2
12956-174-2914,2
174-3303-7018,2
12695-34123-34690,1
2848-3058-5568,14
1784-25973-8210,1
15945-21473-9022,8
174-19151-26943,3
174-4788-5413,1
1299-174-9121,1
174-5400-5413,1
174-29073-33970,7
11058-7049-7908,4
20485-20870-6767,2
28982-5617-8938,1
1136-286-3257,1
20640-286-4589,1
20485-34470-42038,2
14361-293-6596,1
2848-3343-5568,20
1136-286-8737,3
1872-5650-7018,11
3087-3561-7018,5
19752-35911-577,100
21099-3213-3344,55
174-32064-6079,60
174-19406-23297,53
11837-12204-174,48
174-20485-3213,71
22833-23520-701,73
15557-174-2200,92
3352-6895-8903,5
1267-24880-4589,15
25486-25560-286,2
174-24953-8687,1
12361-1273-16336,16
1273-16284-29674,22
12989-174-20676,1
14669-33624-701,14
28745-29648-8369,50
174-3300-3561,73
174-43006-5533,18
17431-24416-4808,4
15270-174-40303,41
1257-174-20940,17
1267-29487-3320,3
15206-174-22822,32
17431-18245-9809,1
2119-3303-8642,3
12222-174-19151,1
174-20940-8210,3
26-6395-7911,2
174-3491-680,3
2110-3257-6461,2
1784-3257-4323,2
13591-16531-701,3
1273-8210-8638,2
36263-6993-701,5
16243-174-21155,2
10201-17771-9498,1
1136-174-24963,1
13237-174-3209,1
174-6939-8607,2
174-19151-3741,3
10515-26134-701,4
31930-376-852,1
10464-209-30325,1
25232-25462-286,1
15412-209-2687,2
24553-4739-701,1
15717-286-29145,1
1290-12956-8210,1
13620-174-6347,1
13129-174-6539,1
2818-3300-3491,1
12956-3303-553,1
1136-25152-286,1
12859-13101-174,1
1239-26844-6347,1
12741-29251-8246,1
11537-145-1842,20
2497-4713-7524,14
209-30511-6315,11
174-4355-4474,3
1273-12956-6461,1
42-6461-6539,86
271-32237-6327,107
12582-1759-5515,110
174-3320-8167,77
174-6830-812,98
2152-2153-299,115
137-3549-6762,45
1237-18297-9270,48
174-26859-26864,79
2516-42-4637,109
42-6939-9009,8
10535-701-7332,102
32312-6993-701,2
11521-2110-286,38
13237-174-5089,15
24916-3356-8838,8
174-19406-27214,58
174-5388-8342,16
103-209-3549,6
174-3320-36086,29
3356-4355-558,41
11164-42-6939,23
174-32313-3561,44
1239-23383-26617,1
174-4181-812,51
2152-42-4323,21
15994-31012-34362,1
10973-174-3561,9
13237-174-6774,12
12956-174-5738,6
174-5588-8210,6
15412-20562-286,1
13005-21233-3356,9
174-24875-6453,1
174-20676-20686,1
174-4637-5650,1
24587-2649-3303,1
10349-11537-32440,7
174-7992-812,8
2848-3267-5467,2
13532-19151-33597,3
2857-3292-3491,2
1299-15659-2874,1
11100-2828-33267,1
20668-28720-8708,1
174-3320-6762,5
12741-15967-8246,1
286-8220-8224,1
2914-9919-9924,1
2828-33197-701,1
26165-2828-701,1
1239-13008-8928,1
16247-2818-6461,1
1270-14551-701,2
15290-2044-6539,3
109-3356-4637,24
17496-4775-9425,3
109-701-702,118
174-2874-5511,77
12-6395-7018,71
174-24637-25220,98
17362-26283-6517,50
2516-42-6939,102
13237-2914-42,99
174-23148-32580,51
20720-29125-8342,7
1221-7474-9547,18
3369-3370-3378,10
15412-24785-286,13
11189-174-2828,16
2857-3491-8928,22
174-20676-8351,77
12690-3216-8825,50
17534-24288-2497,35
10452-11008-27700,24
174-8001-8928,51
174-6774-8001,51
174-18972-19082,28
174-2529-8001,47
28911-35216-6746,27
11726-1239-3130,1
22351-4651-701,3
1982-3561-6461,6
31604-5617-8938,3
12867-31340-41870,1
18667-19422-20002,16
1200-13237-174,2
13237-174-34088,2
3491-42-8881,1
15785-21219-24710,4
13237-174-7132,5
11686-174-35985,6
1784-3491-8210,8
13237-2857-4589,8
101-6327-6539,2
1784-6539-6596,4
19151-26803-558,2
174-3491-6805,1
32867-5056-701,3
12654-1853-286,14
30960-3216-42690,14
18818-2048-32440,2
2110-25462-3257,1
18282-2516-7514,2
23304-2828-701,1
2828-31809-701,1
15915-174-3246,1
12956-286-3303,1
13237-2818-3491,1
13237-2611-3303,1
24587-286-4589,1
2874-3292-5509,1
1273-15717-24933,1
3216-33936-8629,1
25086-2854-34869,1
11537-1213-20965,16
13732-22691-2914,15
2116-3549-3561,3
2856-286-8210,10
12006-22867-3356,2
11608-2544-4513,35
11608-23265-4319,12
1273-4589-6453,1
174-3213-8068,5
17486-703-7474,68
11537-2153-24,99
13768-174-852,90
174-3561-5427,88
1784-2497-6327,5
10910-21539-701,13
195-2152-2828,16
17888-4635-9906,22
14173-29863-3356,16
3344-6939-9009,17
174-19406-36109,51
174-286-34081,16
174-286-34270,26
20485-25462-2578,21
174-2119-2603,8
174-8001-8586,46
27066-6020-665,25
2119-3356-8434,4
20562-286-30132,16
1348-2828-3356,1
174-21385-31400,4
20919-34207-8342,4
29415-3303-35655,4
1463-5972-721,4
2857-3292-4589,6
174-4436-9680,6
174-3491-6320,2
2044-2914-3491,2
21219-29128-8343,5
17978-2914-38561,12
14818-209-6467,4
12518-174-4589,1
30515-701-7784,8
174-26163-6939,2
35381-41873-6849,3
174-2686-6453,5
174-25462-9132,3
13576-6580-7018,2
11748-26878-26978,2
293-6402-6596,2
1784-19029-6939,1
10215-4755-9238,1
15412-4682-4725,3
15703-174-8447,1
174-2856-286,1
1257-12971-174,1
1140-286-9009,2
23443-6128-701,1
12305-174-25137,1
1290-4589-8210,1
25560-286-3257,1
13237-2818-6453,1
13237-2818-6762,1
16353-3356-8553,1
1239-18649-6347,1
22633-22691-2914,16
15717-15933-286,3
10910-20371-701,120
174-286-8447,96
174-29365-3292,9
13432-19900-22773,38
18730-3561-7990,12
13237-174-2857,6
21548-32984-701,9
1784-2152-2497,9
25515-29369-29651,3
20485-31425-38934,3
15763-34982-702,30
31815-558-7296,31
174-21396-8342,19
11233-32869-701,67
174-27603-3561,33
3320-35806-5562,1
13030-174-8271,45
20562-286-8582,35
174-29222-6830,38
12296-9000-9121,12
174-19406-27498,14
14551-26105-27679,6
31646-5617-8938,6
1257-174-6853,4
14492-174-8001,11
19151-2818-6939,2
2818-3320-6453,3
24971-30764-3257,5
286-3292-3344,2
11686-174-1784,8
6461-6539-715,5
12337-15717-286,3
174-5427-8210,6
174-20834-3257,2
11537-1706-2153,3
174-5650-701,1
2048-23366-32440,7
174-24963-8001,5
174-6407-812,6
174-19019-3561,7
10026-1239-4770,5
15412-19809-209,3
3303-42-4589,3
16343-21127-2854,3
13237-2857-6939,1
174-25462-9063,1
20967-5422-9121,7
1299-174-22298,1
12902-174-8210,1
10098-4635-9899,1
21763-6128-701,1
10487-2828-701,1
20115-209-36167,1
16150-19151-2119,1
286-6939-8210,1
1273-15717-8767,1
20633-680-8365,1
174-19151-20679,1
12902-16298-3303,1
10100-1239-3643,3
2594-3356-8220,25
14745-19861-701,58
3356-701-86,22
1-10794-4589,3
15747-286-9145,22
13790-701-7832,8
174-7132-852,6
174-22781-6453,6
1273-15933-4589,1
10026-15412-174,41
14743-3356-714,80
174-19406-27370,70
1237-3608-9270,76
20578-5434-8825,112
3786-9457-9692,20
13490-174-36340,66
174-5511-8068,45
174-22773-812,82
20650-28707-3257,67
20806-2854-8342,5
174-20940-6320,21
18285-2516-9613,24
12874-41277-702,8
20485-3312-8470,26
17408-2914-4783,53
19151-3257-558,49
14551-15075-701,17
24320-24496-7473,42
1221-2764-2823,7
174-26163-6128,8
174-6407-8001,27
19009-32818-600,33
18126-2497-2519,1
18231-38207-4637,18
1273-19029-42,2
15594-24989-25462,14
174-27524-812,4
174-36472-8468,13
20562-286-5568,21
174-20640-25462,8
25346-6320-702,1
1784-3557-6539,7
13768-15290-4470,5
1221-4860-7474,8
174-3257-3356,2
2649-4589-6762,1
22954-23342-2914,1
174-36184-4436,4
13535-174-3561,8
2830-3738-701,12
174-5588-6735,2
174-19151-7473,3
10876-3582-5650,2
174-6128-6762,3
1273-174-680,2
15224-209-2828,1
1784-19029-25462,1
174-2152-4134,1
10147-17449-4058,1
10223-23727-2764,2
22059-23265-3491,1
12042-1239-17106,1
1239-15412-8966,1
174-3246-5427,1
12989-174-6762,1
12956-174-3265,1
11252-19092-210,1
14551-701-8400,1
20562-286-8210,1
10913-16719-701,14
1273-4637-6461,1
14745-22969-7835,9
2044-2828-5650,1
18068-2516-2519,55
12494-12683-20485,25
12741-29314-31566,9
174-28677-3320,39
15235-174-26163,96
206-3356-701,94
174-6327-7992,46
25388-31242-8246,70
1257-174-2603,51
174-29006-3213,78
1290-286-3291,3
174-3246-5583,22
15912-3352-5400,2
3216-702-8342,9
1120-174-8437,7
17890-24001-2764,7
4837-4983-701,32
19029-3801-701,6
13732-174-22691,34
286-29686-3209,2
209-32101-5056,55
174-27498-2828,46
174-286-31378,22
15594-174-34088,34
174-4355-8001,27
174-29045-3257,1
15833-39091-5617,10
34501-6663-8751,3
174-20758-8928,11
174-3246-5400,3
13237-174-25560,2
32869-32915-701,4
10026-174-7473,12
1299-29059-35422,14
14117-6429-6762,2
16371-174-8220,1
1299-1301-15557,4
209-4565-6621,4
174-19262-3491,7
174-2516-7911,1
174-3257-7911,2
15290-174-2548,2
17625-18231-4755,8
1136-174-5462,6
18106-4628-703,5
174-19151-40111,3
42-5650-6461,2
11752-13761-14026,4
174-21195-3320,2
2514-2914-7671,6
11096-11537-7202,1
174-2529-6453,1
20953-3303-8582,1
2828-6128-701,1
11215-2828-701,1
2828-36368-701,1
3602-4470-577,1
1248-3246-4637,1
1835-3246-3257,1
1290-3303-4637,1
2818-6939-7911,1
13101-286-3491,1
286-3491-8514,1
16243-21159-9200,1
2857-3303-6695,19
15717-286-2861,7
10996-13768-701,4
1273-21385-3303,2
10912-12098-701,119
112-3257-8674,59
3096-3561-5400,3
10910-26459-701,115
14669-14717-701,4
1273-13246-4589,1
1-3356-7473,6
1237-9270-9274,72
16245-174-23995,37
12129-701-7949,38
21603-278-8151,68
19262-27021-7021,57
174-2828-33320,95
174-19556-3561,8
174-5400-5511,72
11266-12182-701,31
13463-13789-701,107
174-28971-8928,100
12975-15975-8551,18
20784-3352-8903,5
10310-174-286,34
174-3561-812,35
174-3291-7148,49
174-21409-35665,39
174-8196-8975,19
15270-174-22151,48
15557-174-41894,32
174-24637-286,40
1221-714-7474,31
174-20634-6830,44
174-2529-5587,14
20903-25462-2854,10
13071-21127-29072,1
19151-2818-9156,3
13193-31235-3303,6
13237-174-5430,2
12956-15598-174,3
12479-174-6453,3
174-20694-25074,4
174-19151-3213,6
174-20969-286,8
15738-34579-6849,3
1299-15833-8308,1
21299-3216-33878,1
174-5588-6939,2
16082-174-25462,1
1784-25462-6939,1
209-2551-7106,1
13237-174-25358,2
2516-25973-8121,1
21239-2611-4589,1
12956-174-6395,1
13237-24953-286,1
13609-209-25926,7
1237-3784-3786,91
1273-6461-8638,3
1221-703-7604,23
13237-1784-3638,8
13237-3303-559,1
19151-42-6939,77
12222-174-3561,42
174-20718-3213,77
15857-21010-5617,46
12399-174-3213,53
15290-174-852,57
18618-19201-209,102
2914-3356-8,106
20562-5419-6939,57
12956-2516-42,61
174-19864-2828,110
13768-174-32613,86
12989-174-286,77
7683-9370-9371,63
18334-3786-9457,62
12491-22351-701,106
3261-35320-8343,43
12263-15290-32277,4
174-1853-8437,8
12956-174-8553,5
12956-174-8657,44
3213-3303-5413,7
12713-16229-174,13
16265-174-8928,20
2497-2526-4694,7
21215-29163-8400,68
174-4589-6895,12
29444-3344-9009,21
174-18505-8001,19
42-4323-7132,32
13101-174-34309,32
17882-24320-7473,42
28886-5518-6851,10
174-3257-8527,3
174-28792-3257,1
16285-31359-31425,1
13237-174-21385,2
31275-6800-8342,7
174-22822-35916,10
11845-1299-32714,5
1221-18375-7474,5
13646-174-3246,2
286-8437-9119,7
174-2828-6939,2
23679-7473-7700,1
174-25976-3491,6
174-3491-8859,2
12883-29062-35633,5
15169-174-3303,1
11608-2044-6461,2
286-8210-8472,1
13237-25137-2860,3
174-41255-8928,12
1239-16735-7738,1
13127-174-19151,3
6347-701-8158,2
15284-6347-701,1
31261-3216-8732,1
12793-174-5413,1
209-6461-7296,1
1299-15087-174,1
174-35751-8342,5
21414-702-8342,1
10015-10019-2516,3
286-3491-7575,1
4134-4751-64741,2
101-14262-3701,1
26376-2828-701,1
16735-19960-4230,1
286-4589-6735,1
15655-2188-3215,1
1136-286-4637,1
17676-2516-4694,1
39923-702-8368,1
15169-174-4200,1
1221-23740-3300,1
12989-16150-5419,1
12179-161-7018,119
6848-702-9166,12
2152-2153-52,120
12145-14041-194,97
13237-42-9009,4
25462-3238-3356,42
174-19318-812,51
25370-30966-6849,76
637-638-721,73
10002-10015-2516,101
174-9264-9505,4
174-3320-8881,9
11647-174-852,32
13385-174-6189,29
174-29017-6320,15
174-35593-6848,84
174-21758-4670,20
25510-33934-34287,21
30960-3216-35032,17
22773-29849-5693,28
10886-3527-70,48
14390-3491-3932,37
15206-174-5650,2
25133-35562-6849,32
22822-25462-286,2
13237-174-9318,5
12182-19786-701,4
174-31904-3561,5
25474-28784-6880,1
15557-174-6453,7
174-3257-35751,2
13101-174-3292,2
151-4637-4716,2
174-3303-6539,2
25528-39663-5391,4
2683-2875-3058,2
174-19151-2044,2
174-19151-8220,3
174-29415-34913,3
12956-3856-42,5
174-4355-4436,4
11164-1784-19029,1
25462-286-9132,1
12989-174-22822,2
1299-16626-3595,1
10096-17895-4775,2
174-32241-3320,1
2818-4589-6461,1
2818-6762-7911,1
13237-286-28753,1
2818-3257-4589,1
553-6461-680,1
12794-8705-9121,1
42317-5429-8631,2
1221-4739-7474,1
1273-3561-4694,1
20562-20747-286,13
103-209-293,65
13237-174-4474,2
20640-286-9132,6
2895-3277-5568,2
174-3561-7473,73
174-24785-25525,35
2706-703-9748,71
3134-3356-6966,52
3826-4323-7018,77
10052-1237-3786,104
10128-1221-7474,16
32523-701-9929,3
13237-174-4766,15
174-8220-8342,11
3216-8334-8732,16
174-8001-8210,43
24835-31065-5536,19
174-33965-6730,42
17668-9336-9942,18
14551-20015-701,7
10813-701-8002,16
1299-22653-22685,13
15833-34325-5617,4
17698-18140-2516,1
1784-2516-8210,8
25462-286-4788,2
10910-4271-701,3
2848-5467-8592,3
16334-174-3491,6
13237-2649-8190,2
174-209-577,1
174-3549-4637,2
174-209-3561,2
174-22822-852,10
174-5588-6661,1
2854-8342-8711,4
11342-174-3561,3
12179-174-19853,1
174-24587-8210,3
702-8342-9198,1
1257-174-2119,1
174-4589-8928,1
29122-8866-9154,2
15703-174-8708,2
174-3246-33915,1
13101-286-3303,1
20847-286-3303,1
1901-3303-6461,1
15427-1901-6461,1
2874-3292-3303,1
1784-3257-7911,1
1668-286-6453,1
18973-3356-6221,1
1103-12654-286,1
13132-15717-286,12
1916-20080-3549,8
12595-286-8472,7
2486-3257-4589,5
19350-22622-6539,5
15717-20940-286,4
174-32329-4436,56
13646-174-8928,68
16150-25462-3238,37
174-29415-31555,15
1812-3356-3549,111
25462-286-5388,5
20495-286-8897,2
13237-174-3292,7
2820-31430-3216,6
209-3320-7473,13
17772-24405-4808,12
21127-8711-8848,7
174-286-6735,93
174-28768-42970,18
174-20766-9036,28
23742-703-9556,1
10910-25775-701,2
12772-20485-21127,23
12956-174-8859,1
27094-3544-724,4
174-19151-5588,8
1239-14367-30143,6
1784-3303-6395,2
174-19151-9505,3
15699-174-6453,7
174-3491-6666,3
174-20676-3292,3
15169-174-6461,1
174-25462-8001,4
16626-174-40426,10
29125-29194-8888,2
12989-174-5462,2
11608-1784-21576,2
14171-6347-701,2
174-33529-3557,1
1299-174-25074,1
25956-3356-33681,1
3352-6895-8220,1
1267-20981-5396,1
23352-4436-812,1
112-12779-8674,1
174-6539-7794,1
25048-25360-3356,7
1136-286-6728,2
1267-3257-4589,5
10738-1239-20082,2
12182-701-714,4
11608-15290-2044,3
174-2828-5511,75
1668-209-7784,24
2516-3491-42,59
25462-3238-3303,4
42-6762-6939,95
15742-6703-6849,78
13345-174-30692,74
15169-174-852,51
15703-174-30807,1
25479-3352-5400,3
15327-17054-701,51
19024-23172-701,15
1241-24849-702,34
271-577-6539,25
1299-15516-9167,24
3257-35908-558,21
1239-14643-5778,10
209-7018-71,7
2119-3549-8210,31
10310-174-5713,6
13285-174-4355,8
24652-702-9116,4
23087-2711-7018,3
11172-6927-8151,5
174-8210-8341,3
25492-3344-8457,3
174-4637-6539,2
24479-24553-701,13
15444-174-19151,2
10015-17676-2497,1
3856-42-4589,3
1784-2516-3638,5
174-26677-31782,5
174-25180-8342,6
20485-24588-2854,5
24992-31543-34347,1
174-4436-6667,1
12956-6568-6762,1
10782-701-71,1
109-3356-701,24
1273-1889-3561,3
11608-1784-3491,11
22335-38-6325,99
15412-174-23148,62
174-29791-812,18
10996-13768-174,81
15480-34419-5400,32
10913-5049-701,42
209-21615-8025,35
12322-174-286,76
26230-26499-3602,9
1120-174-3320,6
12578-16279-5518,4
174-286-6667,79
19029-31916-701,7
34225-41692-8820,6
12956-174-2200,38
12956-15635-174,3
2899-3491-7385,26
109-4657-701,47
174-31458-3213,67
11164-3303-42,25
174-33915-9143,24
30961-31553-3257,31
174-23498-30045,13
16150-2119-8434,27
174-3213-5430,25
22355-6089-6453,5
25319-31252-8926,14
638-721-724,19
11686-174-3561,5
174-8881-9167,1
2848-3277-5568,8
15703-174-7132,2
174-20562-25462,7
1784-3557-6327,4
12491-30988-36922,3
2116-29300-3292,2
174-19548-2497,1
209-23514-25873,3
174-2828-701,1
174-3356-701,2
13216-3356-8680,3
